Ticket_ID,Ticket_Date,Department,Issue_Type,Channel,Location,Priority,Status,Agent,Resolution_Hours,SLA_Hours,SLA_Breach,CSAT,Root_Cause,Business_Impact,Users_Affected,AI_Priority_Score,AI_Predicted_Priority,AI_Confidence
1328,2026-02-20 00:00:00,IT Support,Password Reset,Phone,Delhi,Medium,In Progress,Agent_06,8,24,0,4,Hardware,Low,2,47,Medium,0.63
1329,2025-07-04 00:00:00,Engineering,Wi-Fi Issue,Portal,Delhi,Medium,Closed,Agent_06,6.1,24,0,5,Access Control,High,7,56,High,0.68
1330,2025-12-01 00:00:00,Cybersecurity,Cloud Access,Email,Bengaluru,Medium,Closed,Agent_10,13.2,24,0,4,User Error,Low,4,44.6,Medium,0.69
1331,2025-07-29 00:00:00,Finance,Password Reset,Email,Bhopal,Medium,Resolved,Agent_09,14.7,24,0,4,Access Control,High,5,48,Medium,0.73
1332,2025-10-17 00:00:00,HR,Network Connectivity,Phone,Delhi,Medium,Escalated,Agent_02,9.2,24,0,3,Hardware,Medium,3,51.8,Medium,0.62
1333,2025-10-06 00:00:00,Network Operations,Endpoint Performance,Portal,Delhi,Medium,In Progress,Agent_05,12.2,24,0,5,Security Policy,High,12,73.4,High,0.8
1334,2026-01-31 00:00:00,IT Support,Cloud Access,Email,Gurugram,Medium,Resolved,Agent_01,6.4,24,0,3,Configuration,High,12,69.5,High,0.84
1335,2026-04-19 00:00:00,Operations,Security Alert,Phone,Indore,Medium,Resolved,Agent_04,17.5,24,0,5,Access Control,Low,4,54.2,Medium,0.63
1336,2025-09-13 00:00:00,HR,Network Connectivity,Teams,Bhopal,High,In Progress,Agent_14,2.5,8,0,5,Configuration,High,41,94.2,Critical,0.99
1337,2026-05-22 00:00:00,Network Operations,Security Alert,Teams,Gurugram,High,Resolved,Agent_03,1,8,0,4,Network Congestion,High,25,91.8,Critical,0.99
1338,2025-11-23 00:00:00,Network Operations,Network Connectivity,Email,Bengaluru,High,Escalated,Agent_08,4.6,8,0,4,Network Congestion,Medium,26,71.1,High,0.82
1339,2025-11-05 00:00:00,IT Support,Email Issue,Email,Bhopal,High,Resolved,Agent_14,1.5,8,0,4,Security Policy,High,42,76.6,Critical,0.88
1340,2026-06-06 00:00:00,Engineering,Network Connectivity,Email,Bengaluru,High,Escalated,Agent_12,1.2,8,0,4,Security Policy,Low,25,57.2,High,0.75
1341,2025-08-11 00:00:00,Cybersecurity,Wi-Fi Issue,Email,Bengaluru,Low,In Progress,Agent_06,16.6,48,0,5,Software Bug,Medium,10,28.2,Low,0.9
1342,2026-06-21 00:00:00,Operations,Security Alert,Email,Indore,Medium,In Progress,Agent_04,8.1,24,0,4,Security Policy,Low,3,46.6,Medium,0.67
1343,2025-08-10 00:00:00,IT Support,Wi-Fi Issue,Email,Delhi,High,Resolved,Agent_03,7,8,0,5,Unknown,Low,11,52.4,Medium,0.7
1344,2025-08-03 00:00:00,Finance,Password Reset,Email,Pune,Medium,Escalated,Agent_05,19.1,24,0,4,Hardware,Low,10,36,Medium,0.83
1345,2025-07-17 00:00:00,Operations,Cloud Access,Teams,Mumbai,Low,Resolved,Agent_05,4.9,48,0,4,Software Bug,Low,13,27.3,Low,0.89
1346,2025-12-12 00:00:00,Sales,Hardware Failure,Portal,Bengaluru,High,Resolved,Agent_14,7.4,8,0,5,Software Bug,High,24,85.5,Critical,0.99
1347,2025-11-30 00:00:00,Finance,Wi-Fi Issue,Phone,Mumbai,Medium,Resolved,Agent_06,11.9,24,0,4,Security Policy,Low,3,39.4,Medium,0.74
1348,2025-09-14 00:00:00,Engineering,Cloud Access,Phone,Bhopal,Medium,Resolved,Agent_04,5.4,24,0,5,Network Congestion,High,9,64.8,High,0.8
1349,2025-09-25 00:00:00,HR,Wi-Fi Issue,Email,Pune,High,Resolved,Agent_12,3.9,8,0,4,Unknown,Low,22,62,High,0.83
1350,2025-10-25 00:00:00,Network Operations,Hardware Failure,Email,Bengaluru,High,Resolved,Agent_07,5.1,8,0,4,Network Congestion,Medium,28,70.6,High,0.84
1351,2026-06-27 00:00:00,IT Support,VPN Access,Phone,Delhi,High,Closed,Agent_07,2.9,8,0,4,Unknown,Low,26,60.3,High,0.74
1352,2026-06-07 00:00:00,HR,Network Connectivity,Portal,Bengaluru,Medium,Closed,Agent_01,6.4,24,0,5,Network Congestion,High,26,60.8,High,0.78
1353,2025-07-27 00:00:00,Sales,Network Connectivity,Email,Gurugram,High,Resolved,Agent_13,2.5,8,0,5,Software Bug,Medium,39,74,High,0.84
1354,2026-05-09 00:00:00,Sales,Network Connectivity,Teams,Delhi,Medium,Escalated,Agent_13,1,24,0,3,Configuration,High,5,57.2,High,0.68
1355,2026-04-13 00:00:00,Operations,VPN Access,Phone,Delhi,Critical,In Progress,Agent_10,1.1,4,0,4,Network Congestion,Medium,80,92.6,Critical,0.99
1356,2025-11-11 00:00:00,Operations,Password Reset,Teams,Mumbai,Critical,Resolved,Agent_05,4.2,4,1,4,Network Congestion,Low,28,83.5,Critical,0.97
1357,2026-02-04 00:00:00,HR,VPN Access,Phone,Pune,High,Resolved,Agent_06,2,8,0,5,Network Congestion,High,20,74.5,High,0.78
1358,2025-12-15 00:00:00,IT Support,Endpoint Performance,Email,Pune,Medium,Resolved,Agent_14,7.3,24,0,5,Hardware,Medium,8,50.2,Medium,0.63
1359,2025-10-06 00:00:00,Engineering,Hardware Failure,Email,Bengaluru,Low,Resolved,Agent_08,17.7,48,0,5,Software Bug,Medium,3,27.6,Low,0.9
1360,2026-03-25 00:00:00,IT Support,Application Error,Email,Pune,High,In Progress,Agent_08,4.3,8,0,4,Hardware,Medium,13,78.4,Critical,0.87
1361,2026-02-22 00:00:00,Finance,Endpoint Performance,Phone,Delhi,Medium,Resolved,Agent_03,19,24,0,3,Hardware,High,7,57,High,0.78
1362,2026-05-05 00:00:00,IT Support,Cloud Access,Portal,Bhopal,Medium,Resolved,Agent_09,17.2,24,0,3,Unknown,High,11,63.4,High,0.82
1363,2025-12-20 00:00:00,Sales,Cloud Access,Email,Gurugram,High,Resolved,Agent_05,5.1,8,0,5,Configuration,High,20,79.6,Critical,0.98
1364,2026-01-06 00:00:00,IT Support,Security Alert,Portal,Pune,Medium,In Progress,Agent_02,1.3,24,0,4,User Error,Medium,21,62.6,High,0.72
1365,2025-10-30 00:00:00,HR,Email Issue,Phone,Gurugram,Medium,Escalated,Agent_02,8.6,24,0,4,Security Policy,Medium,11,47.1,Medium,0.76
1366,2025-08-15 00:00:00,Cybersecurity,Endpoint Performance,Email,Pune,Medium,Resolved,Agent_07,10.5,24,0,3,Access Control,Medium,16,50.8,Medium,0.66
1367,2025-09-02 00:00:00,Finance,Hardware Failure,Email,Indore,Medium,Resolved,Agent_15,5.2,24,0,3,Configuration,Low,12,42.3,Medium,0.7
1368,2025-11-07 00:00:00,HR,VPN Access,Phone,Gurugram,High,Escalated,Agent_10,13.3,8,1,2,Access Control,High,45,73.8,High,0.8
1369,2026-05-06 00:00:00,Operations,Email Issue,Email,Mumbai,High,Closed,Agent_02,9.7,8,1,3,Software Bug,High,13,74.3,High,0.86
1370,2026-06-28 00:00:00,Operations,Cloud Access,Email,Delhi,High,Resolved,Agent_11,8.3,8,1,5,Unknown,High,24,77.1,Critical,0.96
1371,2026-01-09 00:00:00,Finance,Security Alert,Portal,Delhi,High,Resolved,Agent_13,4.4,8,0,5,Access Control,Medium,24,83.2,Critical,0.97
1372,2026-05-03 00:00:00,Engineering,Email Issue,Phone,Mumbai,Critical,Escalated,Agent_12,1,4,0,5,Security Policy,Low,92,94.6,Critical,0.99
1373,2025-12-28 00:00:00,Network Operations,Security Alert,Phone,Gurugram,High,Resolved,Agent_10,1,8,0,5,Software Bug,High,34,89.1,Critical,0.99
1374,2026-04-18 00:00:00,Operations,Hardware Failure,Portal,Gurugram,High,Resolved,Agent_13,2.7,8,0,5,Security Policy,High,20,77.3,Critical,0.91
1375,2026-04-08 00:00:00,Cybersecurity,Cloud Access,Phone,Delhi,Medium,Resolved,Agent_02,8.6,24,0,4,Security Policy,Low,4,35.1,Medium,0.85
1376,2025-07-29 00:00:00,Cybersecurity,Application Error,Teams,Mumbai,High,Resolved,Agent_01,7.4,8,0,4,Hardware,Low,22,70.8,High,0.91
1377,2025-11-26 00:00:00,Operations,VPN Access,Phone,Delhi,High,Closed,Agent_03,1.2,8,0,4,Configuration,High,17,69.7,High,0.74
1378,2026-03-24 00:00:00,IT Support,Application Error,Portal,Bhopal,Low,In Progress,Agent_15,28.7,48,0,5,Security Policy,Medium,56,35,Medium,0.86
1379,2026-04-22 00:00:00,Cybersecurity,Security Alert,Teams,Mumbai,High,Escalated,Agent_06,1.4,8,0,4,Access Control,Medium,16,78.4,Critical,0.87
1380,2025-07-11 00:00:00,Network Operations,Cloud Access,Email,Bhopal,High,Resolved,Agent_11,5.6,8,0,4,Unknown,Medium,28,75.8,Critical,0.96
1381,2025-12-11 00:00:00,Finance,Application Error,Teams,Mumbai,Low,Resolved,Agent_13,5.8,48,0,3,User Error,High,13,42.4,Medium,0.65
1382,2025-10-21 00:00:00,IT Support,Password Reset,Phone,Mumbai,Medium,Closed,Agent_08,3.9,24,0,3,Hardware,Medium,9,54.2,Medium,0.73
1383,2026-01-03 00:00:00,Finance,Wi-Fi Issue,Email,Indore,Medium,Resolved,Agent_10,11.5,24,0,5,Security Policy,Low,6,37.9,Medium,0.77
1384,2026-04-21 00:00:00,Sales,Endpoint Performance,Teams,Pune,High,Resolved,Agent_15,7.3,8,0,4,Software Bug,Low,40,60.7,High,0.77
1385,2026-02-17 00:00:00,Finance,Application Error,Phone,Bhopal,Medium,Resolved,Agent_05,11.8,24,0,4,Network Congestion,Low,6,41.4,Medium,0.71
1386,2026-02-12 00:00:00,Engineering,Hardware Failure,Portal,Indore,Medium,Resolved,Agent_13,8,24,0,4,User Error,High,12,57.4,High,0.68
1387,2026-05-06 00:00:00,Finance,Email Issue,Portal,Bhopal,Medium,In Progress,Agent_01,2.5,24,0,4,Configuration,Low,2,36.2,Medium,0.77
1388,2025-10-06 00:00:00,HR,Wi-Fi Issue,Email,Bengaluru,High,Resolved,Agent_05,1.2,8,0,5,Security Policy,Medium,35,71.6,High,0.82
1389,2025-08-24 00:00:00,Cybersecurity,Hardware Failure,Teams,Pune,High,Escalated,Agent_08,8.5,8,1,3,Security Policy,High,15,84.2,Critical,0.99
1390,2025-10-19 00:00:00,Finance,Hardware Failure,Email,Delhi,Low,Resolved,Agent_11,10.8,48,0,4,User Error,High,17,47.1,Medium,0.7
1391,2025-11-29 00:00:00,Network Operations,Security Alert,Portal,Mumbai,Low,Resolved,Agent_06,5.2,48,0,4,Network Congestion,High,15,57.3,High,0.73
1392,2026-03-03 00:00:00,Network Operations,Hardware Failure,Phone,Bhopal,Medium,Escalated,Agent_06,6.9,24,0,3,Software Bug,High,11,53.6,Medium,0.7
1393,2025-09-07 00:00:00,IT Support,Wi-Fi Issue,Email,Indore,Low,Closed,Agent_11,9.6,48,0,5,Software Bug,Low,9,20.9,Low,0.99
1394,2026-05-08 00:00:00,Engineering,Endpoint Performance,Portal,Bengaluru,High,Escalated,Agent_03,3.7,8,0,4,Software Bug,Medium,40,76.1,Critical,0.99
1395,2026-04-15 00:00:00,HR,VPN Access,Email,Bengaluru,Low,In Progress,Agent_04,3.2,48,0,4,Hardware,High,6,38.2,Medium,0.75
1396,2026-03-07 00:00:00,Operations,Network Connectivity,Phone,Gurugram,Medium,In Progress,Agent_11,7.3,24,0,4,Access Control,Low,6,38.4,Medium,0.73
1397,2025-08-05 00:00:00,Cybersecurity,Hardware Failure,Phone,Delhi,Medium,Resolved,Agent_08,7.3,24,0,4,Unknown,High,5,59.6,High,0.74
1398,2026-02-24 00:00:00,Sales,Application Error,Teams,Pune,Low,Resolved,Agent_07,13.8,48,0,4,Unknown,Medium,4,20.9,Low,0.87
1399,2025-11-25 00:00:00,HR,Security Alert,Teams,Bhopal,Medium,Resolved,Agent_02,2.5,24,0,4,Access Control,High,8,80.2,Critical,0.87
1400,2026-02-12 00:00:00,Cybersecurity,Application Error,Teams,Delhi,High,Closed,Agent_11,15,8,1,3,Software Bug,High,22,85.3,Critical,0.99
1401,2026-03-01 00:00:00,Finance,Network Connectivity,Phone,Gurugram,Medium,Closed,Agent_09,6,24,0,5,Access Control,Low,7,39.8,Medium,0.87
1402,2026-06-02 00:00:00,Sales,Endpoint Performance,Teams,Bengaluru,High,Closed,Agent_15,8.1,8,1,3,Configuration,Medium,26,76,Critical,0.92
1403,2026-06-30 00:00:00,Engineering,Endpoint Performance,Portal,Pune,Medium,Resolved,Agent_08,4.1,24,0,3,Security Policy,Medium,15,54.2,Medium,0.65
1404,2026-01-17 00:00:00,Cybersecurity,Email Issue,Portal,Delhi,Medium,In Progress,Agent_06,5,24,0,3,Hardware,High,10,55.4,High,0.79
1405,2025-12-01 00:00:00,IT Support,Cloud Access,Email,Delhi,Medium,Escalated,Agent_15,11.9,24,0,3,Access Control,Medium,5,47.1,Medium,0.69
1406,2025-09-11 00:00:00,Network Operations,Wi-Fi Issue,Email,Gurugram,Medium,In Progress,Agent_03,7.2,24,0,4,Security Policy,Low,2,36.2,Medium,0.77
1407,2026-01-17 00:00:00,Finance,Email Issue,Portal,Pune,Medium,Resolved,Agent_12,3.8,24,0,5,Software Bug,High,38,59.2,High,0.83
1408,2026-04-22 00:00:00,IT Support,Network Connectivity,Email,Delhi,Critical,Resolved,Agent_13,1.5,4,0,5,Unknown,High,74,100,Critical,0.99
1409,2025-07-17 00:00:00,Cybersecurity,Network Connectivity,Phone,Pune,Low,Escalated,Agent_04,15.2,48,0,3,Configuration,High,5,51.3,Medium,0.6
1410,2025-11-06 00:00:00,Network Operations,Endpoint Performance,Teams,Mumbai,Medium,Escalated,Agent_14,7.6,24,0,3,User Error,Medium,3,44.7,Medium,0.71
1411,2026-02-02 00:00:00,Network Operations,VPN Access,Teams,Bhopal,Low,In Progress,Agent_15,11.7,48,0,5,Hardware,High,12,45.3,Medium,0.68
1412,2025-08-30 00:00:00,Operations,VPN Access,Portal,Delhi,High,Resolved,Agent_09,5.3,8,0,4,Configuration,Medium,24,63.9,High,0.74
1413,2025-10-12 00:00:00,Finance,Endpoint Performance,Teams,Indore,Low,Escalated,Agent_08,9.6,48,0,4,Security Policy,High,8,43.9,Medium,0.72
1414,2025-08-11 00:00:00,Operations,Endpoint Performance,Email,Indore,Critical,In Progress,Agent_05,1,4,0,5,Software Bug,Medium,90,99.6,Critical,0.99
1415,2025-07-25 00:00:00,IT Support,Application Error,Teams,Mumbai,Medium,Resolved,Agent_12,8.4,24,0,4,User Error,High,13,59,High,0.69
1416,2025-08-08 00:00:00,HR,Hardware Failure,Email,Bengaluru,High,Closed,Agent_10,4.7,8,0,3,User Error,Medium,25,69.5,High,0.84
1417,2026-04-17 00:00:00,Sales,Endpoint Performance,Portal,Delhi,Medium,Resolved,Agent_09,10.7,24,0,4,Hardware,Low,13,35.7,Medium,0.77
1418,2025-11-08 00:00:00,Engineering,Email Issue,Portal,Bhopal,Low,In Progress,Agent_09,18.8,48,0,4,Software Bug,Medium,8,32.2,Low,0.83
1419,2026-02-14 00:00:00,Engineering,Network Connectivity,Phone,Bengaluru,Medium,Resolved,Agent_01,21.7,24,0,4,Access Control,Low,24,36.8,Medium,0.74
1420,2025-10-16 00:00:00,Operations,Cloud Access,Email,Pune,Medium,In Progress,Agent_09,9.5,24,0,4,Unknown,Medium,5,54.5,Medium,0.66
1421,2025-12-19 00:00:00,HR,Security Alert,Phone,Bengaluru,High,In Progress,Agent_12,1.4,8,0,5,User Error,High,39,94.7,Critical,0.99
1422,2025-10-10 00:00:00,Operations,VPN Access,Email,Bengaluru,Medium,Resolved,Agent_09,1,24,0,4,User Error,Low,10,46.6,Medium,0.72
1423,2026-06-19 00:00:00,HR,Password Reset,Teams,Delhi,Critical,Resolved,Agent_03,3.6,4,0,4,Unknown,Medium,110,96.6,Critical,0.99
1424,2025-07-12 00:00:00,Operations,Password Reset,Teams,Bhopal,Medium,Closed,Agent_12,1,24,0,4,Network Congestion,Medium,5,46.8,Medium,0.67
1425,2026-04-01 00:00:00,Sales,Wi-Fi Issue,Phone,Gurugram,Medium,Resolved,Agent_09,3.4,24,0,4,Software Bug,Medium,8,49.4,Medium,0.73
1426,2025-10-09 00:00:00,Sales,Cloud Access,Phone,Bengaluru,Medium,Resolved,Agent_12,3.2,24,0,5,Hardware,High,9,62.2,High,0.77
1427,2025-08-13 00:00:00,Engineering,Password Reset,Email,Pune,Medium,Resolved,Agent_02,1,24,0,4,Configuration,Medium,8,49.3,Medium,0.74
1428,2026-05-01 00:00:00,HR,Endpoint Performance,Portal,Mumbai,Low,Closed,Agent_02,4.3,48,0,3,Configuration,Medium,47,44.4,Medium,0.7
1429,2025-07-17 00:00:00,Engineering,Cloud Access,Portal,Bhopal,Medium,In Progress,Agent_06,7.7,24,0,5,Configuration,Low,14,38.2,Medium,0.74
1430,2026-05-26 00:00:00,Finance,Email Issue,Phone,Delhi,High,Closed,Agent_05,1.6,8,0,5,Access Control,High,34,78.2,Critical,0.94
1431,2025-08-26 00:00:00,Operations,Cloud Access,Phone,Gurugram,Medium,Escalated,Agent_02,5.4,24,0,5,Hardware,Low,10,42.2,Medium,0.74
1432,2026-05-07 00:00:00,HR,VPN Access,Phone,Indore,Medium,Resolved,Agent_13,9.3,24,0,5,Security Policy,Low,4,32.4,Low,0.77
1433,2026-04-29 00:00:00,Finance,Security Alert,Teams,Indore,Medium,Resolved,Agent_02,13.6,24,0,5,Hardware,Low,34,50.3,Medium,0.64
1434,2025-07-12 00:00:00,Cybersecurity,Password Reset,Teams,Delhi,Low,Resolved,Agent_03,1,48,0,3,Unknown,Low,6,19.7,Low,0.98
1435,2026-05-14 00:00:00,Engineering,Application Error,Phone,Pune,Medium,Resolved,Agent_09,3.4,24,0,5,Security Policy,Low,15,44.8,Medium,0.73
1436,2025-09-18 00:00:00,Operations,Application Error,Teams,Pune,Medium,In Progress,Agent_09,7.3,24,0,4,User Error,Medium,8,47.6,Medium,0.77
1437,2026-02-01 00:00:00,HR,Cloud Access,Portal,Mumbai,High,Escalated,Agent_09,5.2,8,0,4,Unknown,Low,21,65.7,High,0.81
1438,2026-06-04 00:00:00,Finance,Hardware Failure,Email,Gurugram,High,Escalated,Agent_01,3,8,0,5,Access Control,Medium,18,63.9,High,0.77
1439,2026-03-21 00:00:00,Sales,Hardware Failure,Teams,Indore,Medium,Resolved,Agent_06,14.8,24,0,5,Hardware,Medium,4,41.2,Medium,0.65
1440,2025-11-26 00:00:00,HR,Network Connectivity,Teams,Pune,High,Resolved,Agent_06,1,8,0,5,User Error,High,22,81.7,Critical,0.92
1441,2025-09-19 00:00:00,Finance,Security Alert,Email,Gurugram,Medium,Escalated,Agent_11,13,24,0,4,Unknown,Medium,6,63.1,High,0.74
1442,2026-01-31 00:00:00,IT Support,Application Error,Phone,Pune,Medium,In Progress,Agent_14,3.5,24,0,5,Unknown,Low,8,40.6,Medium,0.75
1443,2026-01-14 00:00:00,Engineering,Cloud Access,Teams,Indore,Medium,Escalated,Agent_13,9.4,24,0,4,User Error,High,11,53,Medium,0.74
1444,2026-01-16 00:00:00,Sales,Network Connectivity,Email,Gurugram,Critical,Resolved,Agent_14,6.2,4,1,2,Hardware,High,47,100,Critical,0.99
1445,2025-07-25 00:00:00,Operations,VPN Access,Email,Bhopal,Medium,Escalated,Agent_06,5.1,24,0,3,User Error,Low,5,36.1,Medium,0.81
1446,2025-09-27 00:00:00,Finance,Wi-Fi Issue,Portal,Mumbai,Medium,Resolved,Agent_14,18.5,24,0,4,Access Control,Medium,15,53.7,Medium,0.7
1447,2026-03-25 00:00:00,Sales,Password Reset,Email,Mumbai,Medium,Escalated,Agent_01,15.7,24,0,4,User Error,High,4,66.7,High,0.78
1448,2025-11-20 00:00:00,Cybersecurity,Email Issue,Phone,Bhopal,Low,Resolved,Agent_10,12.9,48,0,4,Software Bug,Medium,8,32.8,Low,0.85
1449,2025-08-28 00:00:00,Operations,Wi-Fi Issue,Portal,Mumbai,High,Resolved,Agent_09,10.7,8,1,4,Access Control,Medium,19,73.7,High,0.89
1450,2026-06-30 00:00:00,Sales,VPN Access,Teams,Gurugram,High,Resolved,Agent_02,3,8,0,5,User Error,High,28,84.8,Critical,0.99
1451,2025-07-26 00:00:00,Cybersecurity,VPN Access,Email,Indore,Medium,Escalated,Agent_13,12.6,24,0,5,Hardware,Low,18,49.3,Medium,0.66
1452,2025-08-16 00:00:00,HR,Network Connectivity,Phone,Bengaluru,Low,Escalated,Agent_05,6.2,48,0,3,Software Bug,Low,18,27.2,Low,0.89
1453,2026-04-14 00:00:00,Finance,Password Reset,Email,Bengaluru,High,Resolved,Agent_10,2.9,8,0,3,Access Control,Medium,23,76.5,Critical,0.9
1454,2026-03-23 00:00:00,HR,Application Error,Portal,Pune,High,Resolved,Agent_12,9.4,8,1,4,Unknown,Medium,40,71.3,High,0.87
1455,2025-07-16 00:00:00,Network Operations,Endpoint Performance,Teams,Pune,Medium,Resolved,Agent_09,4.4,24,0,4,Unknown,High,17,64.6,High,0.73
1456,2026-01-15 00:00:00,IT Support,Password Reset,Teams,Indore,Medium,Resolved,Agent_07,7.6,24,0,5,Access Control,High,12,55.5,High,0.76
1457,2026-04-08 00:00:00,HR,Endpoint Performance,Phone,Mumbai,Critical,In Progress,Agent_02,1.2,4,0,5,Software Bug,High,64,100,Critical,0.99
1458,2025-09-24 00:00:00,HR,Endpoint Performance,Teams,Pune,Low,Resolved,Agent_11,11,48,0,5,Hardware,High,34,34.4,Low,0.79
1459,2026-03-07 00:00:00,Cybersecurity,Hardware Failure,Teams,Gurugram,Medium,In Progress,Agent_11,8.1,24,0,5,Configuration,Medium,7,51.8,Medium,0.64
1460,2026-03-27 00:00:00,Network Operations,Security Alert,Phone,Delhi,Critical,Resolved,Agent_06,3.6,4,0,5,Access Control,Medium,98,100,Critical,0.99
1461,2026-05-31 00:00:00,Cybersecurity,VPN Access,Phone,Pune,Medium,In Progress,Agent_13,5.4,24,0,3,Configuration,Low,2,29.2,Low,0.88
1462,2025-10-25 00:00:00,Engineering,Hardware Failure,Teams,Mumbai,Medium,Resolved,Agent_12,5.1,24,0,4,Access Control,Medium,12,38.4,Medium,0.74
1463,2025-07-07 00:00:00,Sales,Cloud Access,Teams,Mumbai,Medium,Resolved,Agent_13,16.3,24,0,4,User Error,Low,16,47.5,Medium,0.7
1464,2025-11-14 00:00:00,Operations,Application Error,Phone,Gurugram,Medium,Resolved,Agent_09,5.8,24,0,5,Hardware,Low,9,41.5,Medium,0.77
1465,2025-12-23 00:00:00,HR,Endpoint Performance,Portal,Indore,Medium,Resolved,Agent_05,12.3,24,0,4,Hardware,Low,31,31.4,Low,0.74
1466,2026-05-24 00:00:00,Engineering,Security Alert,Teams,Indore,High,Escalated,Agent_15,2.3,8,0,4,Hardware,Low,15,76.4,Critical,0.91
1467,2026-05-11 00:00:00,Finance,Endpoint Performance,Email,Indore,Medium,Resolved,Agent_02,10,24,0,3,Software Bug,Medium,19,46.7,Medium,0.68
1468,2026-01-31 00:00:00,Sales,Password Reset,Email,Bengaluru,Low,Resolved,Agent_09,4.8,48,0,5,Security Policy,Medium,61,31,Low,0.87
1469,2025-09-20 00:00:00,Engineering,Email Issue,Teams,Delhi,Medium,Resolved,Agent_07,12.7,24,0,4,Hardware,Low,9,43.6,Medium,0.71
1470,2026-02-08 00:00:00,Cybersecurity,Security Alert,Teams,Delhi,Medium,Resolved,Agent_12,5.2,24,0,4,Security Policy,High,12,78,Critical,0.94
1471,2025-10-11 00:00:00,Operations,Cloud Access,Email,Pune,Medium,Escalated,Agent_01,12.5,24,0,3,Software Bug,High,11,63.8,High,0.84
1472,2026-03-30 00:00:00,Cybersecurity,Cloud Access,Portal,Pune,Medium,In Progress,Agent_10,2.9,24,0,4,Security Policy,Low,7,49.2,Medium,0.7
1473,2025-07-14 00:00:00,HR,VPN Access,Portal,Bengaluru,Medium,Resolved,Agent_07,4.7,24,0,5,User Error,Medium,9,51.9,Medium,0.72
1474,2025-12-06 00:00:00,Operations,Security Alert,Portal,Bengaluru,Medium,Resolved,Agent_11,1,24,0,3,Unknown,Medium,33,67.8,High,0.79
1475,2025-11-29 00:00:00,Finance,Network Connectivity,Teams,Indore,Medium,Escalated,Agent_14,4,24,0,4,User Error,High,23,56.6,High,0.7
1476,2025-10-16 00:00:00,Network Operations,Hardware Failure,Phone,Mumbai,High,Escalated,Agent_13,5.9,8,0,4,Configuration,Medium,36,76.9,Critical,0.93
1477,2026-01-04 00:00:00,Sales,Password Reset,Portal,Gurugram,Medium,Escalated,Agent_01,4.3,24,0,4,Unknown,Medium,4,49.1,Medium,0.67
1478,2026-04-27 00:00:00,Operations,Application Error,Email,Pune,Medium,Escalated,Agent_02,1,24,0,5,Unknown,High,2,56.5,High,0.75
1479,2025-10-06 00:00:00,Sales,Wi-Fi Issue,Teams,Mumbai,Medium,In Progress,Agent_02,8.8,24,0,4,Hardware,Medium,20,48.5,Medium,0.66
1480,2025-11-08 00:00:00,Operations,Application Error,Email,Indore,Low,Escalated,Agent_05,16.1,48,0,5,Software Bug,High,2,45.3,Medium,0.72
1481,2026-04-19 00:00:00,Engineering,Wi-Fi Issue,Teams,Bhopal,Medium,Resolved,Agent_14,6.3,24,0,4,Unknown,Low,8,43.5,Medium,0.76
1482,2025-12-18 00:00:00,Sales,Hardware Failure,Email,Gurugram,Medium,Resolved,Agent_06,4.7,24,0,4,Network Congestion,Medium,9,50.6,Medium,0.66
1483,2025-12-30 00:00:00,Finance,Network Connectivity,Portal,Pune,Medium,Resolved,Agent_06,3.4,24,0,5,Network Congestion,Medium,17,57.3,High,0.73
1484,2026-06-29 00:00:00,Network Operations,Network Connectivity,Phone,Mumbai,Low,Escalated,Agent_04,5.3,48,0,5,Hardware,Medium,5,25.3,Low,0.92
1485,2025-08-08 00:00:00,Network Operations,VPN Access,Portal,Mumbai,Medium,Closed,Agent_15,5.5,24,0,5,Network Congestion,Medium,4,53.6,Medium,0.72
1486,2025-07-15 00:00:00,Engineering,Security Alert,Portal,Delhi,Critical,Escalated,Agent_08,2.7,4,0,3,Configuration,High,100,100,Critical,0.99
1487,2025-07-04 00:00:00,Sales,VPN Access,Phone,Bhopal,Medium,Escalated,Agent_13,12,24,0,5,User Error,High,5,54.7,Medium,0.73
1488,2026-06-14 00:00:00,Network Operations,Application Error,Phone,Mumbai,High,Closed,Agent_03,6.2,8,0,3,Network Congestion,Medium,30,75.1,Critical,0.88
